filename;num_nodes;num_edges;node_degrees;average_shortest_path_length;density;num_nodes_subcircuit;num_nodes_pin;num_nodes_net;num_nodes_component;num_components_R;num_components_C;num_components_V;num_components_M;num_components_D;num_components_Q;num_components_I;num_components_L
LTC6244_F11A_star.gpickle;62;72;{'V1': 2, 'V1.pos': 2, '+V': 3, 'V1.neg': 2, '0': 5, 'V2': 2, 'V2.pos': 2, '-V': 3, 'V2.neg': 2, 'XU1': 5, 'XU1.p1': 2, 'N002': 4, 'XU1.p2': 2, 'N001': 4, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'OUT': 4, 'XU2': 5, 'XU2.p1': 2, 'Vref': 2, 'XU2.p2': 2, 'N004': 3, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'N003': 3, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, '+IN': 3, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, '-IN': 2, 'V4': 2, 'V4.pos': 2, 'V4.neg': 2, 'V6': 2, 'V6.pos': 2, 'V6.neg': 2, 'V7': 2, 'V7.pos': 2, 'V7.neg': 2};7;0.03807509254362771;2;36;11;13;5.0;3.0;5.0;;;;;
LTC6258_F06A_LEDDrive_1_star.gpickle;56;66;{'R1': 2, 'R1.1': 2, 'N004': 3, 'R1.2': 2, 'N003': 3, 'V1': 2, 'V1.pos': 2, 'VDD': 5, 'V1.neg': 2, '0': 7, 'M§Q1': 3, 'M§Q1.drain': 2, 'N001': 2, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'N007': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N005': 2, 'R3.2': 2, 'N006': 4, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N002': 4, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2};6;0.04285714285714286;1;33;9;13;7.0;2.0;2.0;1.0;1.0;;;
LTC6258_F06A_LEDDrive_star.gpickle;56;66;{'R1': 2, 'R1.1': 2, 'N004': 3, 'R1.2': 2, 'N003': 3, 'V1': 2, 'V1.pos': 2, 'VDD': 5, 'V1.neg': 2, '0': 7, 'M§Q1': 3, 'M§Q1.drain': 2, 'N001': 2, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'N007': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N005': 2, 'R3.2': 2, 'N006': 4, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N002': 4, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2};6;0.04285714285714286;1;33;9;13;7.0;2.0;2.0;1.0;1.0;;;
LTC6258_F06A_LEDDrive__star.gpickle;56;66;{'R1': 2, 'R1.1': 2, 'N004': 3, 'R1.2': 2, 'N003': 3, 'V1': 2, 'V1.pos': 2, 'VDD': 5, 'V1.neg': 2, '0': 7, 'M§Q1': 3, 'M§Q1.drain': 2, 'N001': 2, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'N007': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'N005': 2, 'R3.2': 2, 'N006': 4, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'N002': 4, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2};6;0.04285714285714286;1;33;9;13;7.0;2.0;2.0;1.0;1.0;;;
LTC6258_F07A_LEDDrive_1_star.gpickle;70;84;{'R1': 2, 'R1.1': 2, 'N004': 5, 'R1.2': 2, 'N003': 3, 'V1': 2, 'V1.pos': 2, 'N001': 6, 'V1.neg': 2, '0': 8, 'M§Q1': 3, 'M§Q1.drain': 2, 'N005': 2, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'N008': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'N007': 4, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'VC': 5, 'C2.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'M§Q2': 3, 'M§Q2.drain': 2, 'N006': 3, 'M§Q2.gate': 2, 'M§Q2.source': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'N002': 3, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2};6;0.034782608695652174;1;42;10;17;10.0;3.0;1.0;2.0;1.0;;;
LTC6258_F07A_LEDDrive_star.gpickle;70;84;{'R1': 2, 'R1.1': 2, 'N004': 5, 'R1.2': 2, 'N003': 3, 'V1': 2, 'V1.pos': 2, 'N001': 6, 'V1.neg': 2, '0': 8, 'M§Q1': 3, 'M§Q1.drain': 2, 'N005': 2, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'N008': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'N007': 4, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'VC': 5, 'C2.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'M§Q2': 3, 'M§Q2.drain': 2, 'N006': 3, 'M§Q2.gate': 2, 'M§Q2.source': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'N002': 3, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2};6;0.034782608695652174;1;42;10;17;10.0;3.0;1.0;2.0;1.0;;;
LTC6258_F07A_LEDDrive__star.gpickle;70;84;{'R1': 2, 'R1.1': 2, 'N004': 5, 'R1.2': 2, 'N003': 3, 'V1': 2, 'V1.pos': 2, 'N001': 6, 'V1.neg': 2, '0': 8, 'M§Q1': 3, 'M§Q1.drain': 2, 'N005': 2, 'M§Q1.gate': 2, 'M§Q1.source': 2, 'N008': 3, 'D1': 2, 'D1.anode': 2, 'D1.cathode': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'N007': 4, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'VC': 5, 'C2.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'M§Q2': 3, 'M§Q2.drain': 2, 'N006': 3, 'M§Q2.gate': 2, 'M§Q2.source': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'N002': 3, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU1': 6, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'XU1.p4': 2, 'XU1.p5': 2, 'XU1.p6': 2};6;0.034782608695652174;1;42;10;17;10.0;3.0;1.0;2.0;1.0;;;
LTC6258_LTC6656_F05A_Reference_1_star.gpickle;31;38;{'R1': 2, 'R1.1': 2, 'N002': 3, 'R1.2': 2, 'N003': 3, 'C1': 2, 'C1.1': 2, 'C1.2': 2, '0': 6, 'V1': 2, 'V1.pos': 2, 'V+': 4, 'V1.neg': 2, 'XU1': 3, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'C2': 2, 'C2.1': 2, 'N001': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};4;0.08172043010752689;2;19;5;5;1.0;3.0;1.0;;;;;
LTC6258_LTC6656_F05A_Reference_2_star.gpickle;31;38;{'R1': 2, 'R1.1': 2, 'N002': 3, 'R1.2': 2, 'N003': 3, 'C1': 2, 'C1.1': 2, 'C1.2': 2, '0': 6, 'V1': 2, 'V1.pos': 2, 'V+': 4, 'V1.neg': 2, 'XU1': 3, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'C2': 2, 'C2.1': 2, 'N001': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};4;0.08172043010752689;2;19;5;5;1.0;3.0;1.0;;;;;
LTC6258_LTC6656_F05A_Reference_star.gpickle;31;38;{'R1': 2, 'R1.1': 2, 'N002': 3, 'R1.2': 2, 'N003': 3, 'C1': 2, 'C1.1': 2, 'C1.2': 2, '0': 6, 'V1': 2, 'V1.pos': 2, 'V+': 4, 'V1.neg': 2, 'XU1': 3, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'C2': 2, 'C2.1': 2, 'N001': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};4;0.08172043010752689;2;19;5;5;1.0;3.0;1.0;;;;;
LTC6258_LTC6656_F05A_Reference__star.gpickle;31;38;{'R1': 2, 'R1.1': 2, 'N002': 3, 'R1.2': 2, 'N003': 3, 'C1': 2, 'C1.1': 2, 'C1.2': 2, '0': 6, 'V1': 2, 'V1.pos': 2, 'V+': 4, 'V1.neg': 2, 'XU1': 3, 'XU1.p1': 2, 'XU1.p2': 2, 'XU1.p3': 2, 'C2': 2, 'C2.1': 2, 'N001': 3, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};4;0.08172043010752689;2;19;5;5;1.0;3.0;1.0;;;;;
LTC6258_LTC6992-1_F04A_Oscillator_1_star.gpickle;76;92;{'V1': 2, 'V1.pos': 2, 'V+': 8, 'V1.neg': 2, '0': 11, 'R1': 2, 'R1.1': 2, 'N001': 4, 'R1.2': 2, 'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 3, 'R3': 2, 'R3.1': 2, 'N004': 2, 'R3.2': 2, 'N005': 3, 'R4': 2, 'R4.1': 2, 'N006': 4, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 6, 'XU1.p1': 2, 'N003': 3, 'XU1.p2': 2, 'XU1.p3': 2, 'N007': 2, 'XU1.p4': 2, 'N008': 3, 'XU1.p5': 2, 'XU1.p6': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};6;0.032280701754385965;2;46;11;17;10.0;6.0;1.0;;;;;
LTC6258_LTC6992-1_F04A_Oscillator_2_star.gpickle;76;92;{'V1': 2, 'V1.pos': 2, 'V+': 8, 'V1.neg': 2, '0': 11, 'R1': 2, 'R1.1': 2, 'N001': 4, 'R1.2': 2, 'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 3, 'R3': 2, 'R3.1': 2, 'N004': 2, 'R3.2': 2, 'N005': 3, 'R4': 2, 'R4.1': 2, 'N006': 4, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 6, 'XU1.p1': 2, 'N003': 3, 'XU1.p2': 2, 'XU1.p3': 2, 'N007': 2, 'XU1.p4': 2, 'N008': 3, 'XU1.p5': 2, 'XU1.p6': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};6;0.032280701754385965;2;46;11;17;10.0;6.0;1.0;;;;;
LTC6258_LTC6992-1_F04A_Oscillator_star.gpickle;76;92;{'V1': 2, 'V1.pos': 2, 'V+': 8, 'V1.neg': 2, '0': 11, 'R1': 2, 'R1.1': 2, 'N001': 4, 'R1.2': 2, 'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 3, 'R3': 2, 'R3.1': 2, 'N004': 2, 'R3.2': 2, 'N005': 3, 'R4': 2, 'R4.1': 2, 'N006': 4, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 6, 'XU1.p1': 2, 'N003': 3, 'XU1.p2': 2, 'XU1.p3': 2, 'N007': 2, 'XU1.p4': 2, 'N008': 3, 'XU1.p5': 2, 'XU1.p6': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};6;0.032280701754385965;2;46;11;17;10.0;6.0;1.0;;;;;
LTC6258_LTC6992-1_F04A_Oscillator__star.gpickle;76;92;{'V1': 2, 'V1.pos': 2, 'V+': 8, 'V1.neg': 2, '0': 11, 'R1': 2, 'R1.1': 2, 'N001': 4, 'R1.2': 2, 'C1': 2, 'C1.1': 2, 'OUT': 3, 'C1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'N002': 3, 'R3': 2, 'R3.1': 2, 'N004': 2, 'R3.2': 2, 'N005': 3, 'R4': 2, 'R4.1': 2, 'N006': 4, 'R4.2': 2, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'XU1': 6, 'XU1.p1': 2, 'N003': 3, 'XU1.p2': 2, 'XU1.p3': 2, 'N007': 2, 'XU1.p4': 2, 'N008': 3, 'XU1.p5': 2, 'XU1.p6': 2, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'XU2': 6, 'XU2.p1': 2, 'XU2.p2': 2, 'XU2.p3': 2, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2};6;0.032280701754385965;2;46;11;17;10.0;6.0;1.0;;;;;
LTC6268_isoSPI_DiffAmp_star.gpickle;159;184;{'XU1': 6, 'XU1.p1': 2, 'N017': 5, 'XU1.p2': 2, 'N002': 5, 'XU1.p3': 2, 'N003': 4, 'XU1.p4': 2, '+V': 5, 'XU1.p5': 2, '0': 20, 'XU1.p6': 2, 'NC_01': 1, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N016': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, '+IN': 3, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'V2': 2, 'V2.pos': 2, '-IN': 2, 'V2.neg': 2, 'N006': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'N001': 2, 'C3.2': 2, 'XU2': 6, 'XU2.p1': 2, 'N015': 4, 'XU2.p2': 2, 'N004': 3, 'XU2.p3': 2, 'N005': 3, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2, 'NC_02': 1, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C4': 2, 'C4.1': 2, 'OUT': 3, 'C4.2': 2, 'N007': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'R11': 2, 'R11.1': 2, 'SCOPE': 4, 'R11.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'N008': 3, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'N009': 3, 'L3': 2, 'L3.1': 2, 'L3.2': 2, 'N010': 3, 'L4': 2, 'L4.1': 2, 'L4.2': 2, 'N011': 3, 'L5': 2, 'L5.1': 2, 'L5.2': 2, 'N012': 3, 'L6': 2, 'L6.1': 2, 'L6.2': 2, 'N013': 3, 'L7': 2, 'L7.1': 2, 'L7.2': 2, 'N014': 3, 'L8': 2, 'L8.1': 2, 'L8.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'C9': 2, 'C9.1': 2, 'C9.2': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2, 'C11': 2, 'C11.1': 2, 'C11.2': 2, 'C12': 2, 'C12.1': 2, 'C12.2': 2, 'C13': 2, 'C13.1': 2, 'C13.2': 2, 'C14': 2, 'C14.1': 2, 'C14.2': 2, 'V3': 2, 'V3.pos': 2, 'V3.neg': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'C15': 2, 'C15.1': 2, 'C15.2': 2, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'V4': 2, 'V4.pos': 2, 'V4.neg': 2};8;0.014648515245601465;2;92;25;40;13.0;15.0;4.0;;;;;8.0
LTC6268_isoSPI_DiffAmp__star.gpickle;159;184;{'XU1': 6, 'XU1.p1': 2, 'N017': 5, 'XU1.p2': 2, 'N002': 5, 'XU1.p3': 2, 'N003': 4, 'XU1.p4': 2, '+V': 5, 'XU1.p5': 2, '0': 20, 'XU1.p6': 2, 'NC_01': 1, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'N016': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, '+IN': 3, 'R5': 2, 'R5.1': 2, 'R5.2': 2, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'V2': 2, 'V2.pos': 2, '-IN': 2, 'V2.neg': 2, 'N006': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'C3': 2, 'C3.1': 2, 'N001': 2, 'C3.2': 2, 'XU2': 6, 'XU2.p1': 2, 'N015': 4, 'XU2.p2': 2, 'N004': 3, 'XU2.p3': 2, 'N005': 3, 'XU2.p4': 2, 'XU2.p5': 2, 'XU2.p6': 2, 'NC_02': 1, 'R6': 2, 'R6.1': 2, 'R6.2': 2, 'R7': 2, 'R7.1': 2, 'R7.2': 2, 'R8': 2, 'R8.1': 2, 'R8.2': 2, 'R9': 2, 'R9.1': 2, 'R9.2': 2, 'C4': 2, 'C4.1': 2, 'OUT': 3, 'C4.2': 2, 'N007': 2, 'R10': 2, 'R10.1': 2, 'R10.2': 2, 'R11': 2, 'R11.1': 2, 'SCOPE': 4, 'R11.2': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'L1': 2, 'L1.1': 2, 'L1.2': 2, 'N008': 3, 'L2': 2, 'L2.1': 2, 'L2.2': 2, 'N009': 3, 'L3': 2, 'L3.1': 2, 'L3.2': 2, 'N010': 3, 'L4': 2, 'L4.1': 2, 'L4.2': 2, 'N011': 3, 'L5': 2, 'L5.1': 2, 'L5.2': 2, 'N012': 3, 'L6': 2, 'L6.1': 2, 'L6.2': 2, 'N013': 3, 'L7': 2, 'L7.1': 2, 'L7.2': 2, 'N014': 3, 'L8': 2, 'L8.1': 2, 'L8.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2, 'C8': 2, 'C8.1': 2, 'C8.2': 2, 'C9': 2, 'C9.1': 2, 'C9.2': 2, 'C10': 2, 'C10.1': 2, 'C10.2': 2, 'C11': 2, 'C11.1': 2, 'C11.2': 2, 'C12': 2, 'C12.1': 2, 'C12.2': 2, 'C13': 2, 'C13.1': 2, 'C13.2': 2, 'C14': 2, 'C14.1': 2, 'C14.2': 2, 'V3': 2, 'V3.pos': 2, 'V3.neg': 2, 'R12': 2, 'R12.1': 2, 'R12.2': 2, 'C15': 2, 'C15.1': 2, 'C15.2': 2, 'R13': 2, 'R13.1': 2, 'R13.2': 2, 'V4': 2, 'V4.pos': 2, 'V4.neg': 2};8;0.014648515245601465;2;92;25;40;13.0;15.0;4.0;;;;;8.0
LTC6360_F12_star.gpickle;61;74;{'XU1': 9, 'XU1.p1': 2, 'N005': 4, 'XU1.p2': 2, 'N006': 4, 'XU1.p3': 2, 'N003': 6, 'XU1.p4': 2, 'XU1.p5': 2, 'N004': 4, 'XU1.p6': 2, 'XU1.p7': 2, 'XU1.p8': 2, 'N002': 3, 'XU1.p9': 2, '0': 10, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'C1': 2, 'C1.1': 2, 'C1.2': 2, 'C2': 2, 'C2.1': 2, 'C2.2': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2, 'OUT': 2, 'R3': 2, 'R3.1': 2, 'R3.2': 2, 'HVIN': 2, 'C3': 2, 'C3.1': 2, 'C3.2': 2, 'R4': 2, 'R4.1': 2, 'R4.2': 2, 'N001': 2, 'C4': 2, 'C4.1': 2, 'C4.2': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'V3': 2, 'V3.pos': 2, 'V3.neg': 2, 'C5': 2, 'C5.1': 2, 'C5.2': 2, 'C6': 2, 'C6.1': 2, 'C6.2': 2, 'C7': 2, 'C7.1': 2, 'C7.2': 2};5;0.040437158469945354;1;37;9;14;4.0;7.0;3.0;;;;;
LTC6362_LTC5400_DiffIOADCDriver_star.gpickle;49;58;{'XU1': 8, 'XU1.p1': 2, 'N002': 3, 'XU1.p2': 2, 'OCM': 2, 'XU1.p3': 2, '+V': 3, 'XU1.p4': 2, 'Out+': 2, 'XU1.p5': 2, 'Out-': 2, 'XU1.p6': 2, '0': 5, 'XU1.p7': 2, 'XU1.p8': 2, 'N003': 3, 'XU2': 9, 'XU2.p1': 2, 'N001': 2, 'XU2.p2': 2, 'INM': 2, 'XU2.p3': 2, 'INP': 2, 'XU2.p4': 2, 'N004': 2, 'XU2.p5': 2, 'XU2.p6': 2, 'XU2.p7': 2, 'XU2.p8': 2, 'XU2.p9': 2, 'NC_01': 1, 'V1': 2, 'V1.pos': 2, 'V1.neg': 2, 'V3': 2, 'V3.pos': 2, 'V3.neg': 2, 'V4': 2, 'V4.pos': 2, 'V4.neg': 2, 'V2': 2, 'V2.pos': 2, 'V2.neg': 2, 'R1': 2, 'R1.1': 2, 'R1.2': 2, 'R2': 2, 'R2.1': 2, 'R2.2': 2};5;0.04931972789115646;2;29;12;6;2.0;;4.0;;;;;
